"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL583673";"";"0";"475.19";"1";"5.24";"4t";"Nc1nc2c(-c3[nH]c(Br)c(CCCc4ccccc4)c3Br)nccc2[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1046363";"Inhibition of human MMP12 catalytic domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155366";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL2337131";"";"0";"493.37";"0";"4.58";"34";"O=C(NO)C1c2ccc(Oc3ccccc3)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl";"IC50";"'='";"0.93";"nM";"9.03";"";"";"UO_0000065";"18.31";"0.39";"4.45";"9.41";"False";"CHEMBL2341924";"Inhibition of MMP12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331497";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL421699";"";"0";"473.51";"0";"2.62";"25";"COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cc(OC)nc2OC)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2341924";"Inhibition of MMP12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331497";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL473611";"";"0";"440.50";"0";"2.35";"(S)-7";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NS(C)(=O)=O)cc12)C(=O)O";"IC50";"'='";"10.3";"nM";"7.99";"";"";"UO_0000065";"18.13";"0.38";"5.64";"5.59";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL230806";"AGELADINE A";"0";"357.01";"0";"3.06";"7";"Nc1nc2ccnc(-c3cc(Br)c(Br)[nH]3)c2[nH]1";"IC50";"'='";"3660.0";"nM";"5.44";"";"";"UO_0000065";"15.23";"0.44";"2.38";"6.52";"False";"CHEMBL3614723";"Inhibition of MMP12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3612061";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL251465";"";"0";"265.32";"0";"1.90";"21-2";"c1ccc(CCn2nnc(Cc3cccnc3)n2)cc1";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL249249";"";"0";"254.29";"0";"1.77";"12-7";"C(=C/c1ccccc1)\Cn1cc(C2=NCCO2)nn1";"IC50";"'='";"61000.0";"nM";"4.21";"";"";"UO_0000065";"16.57";"0.30";"2.44";"8.06";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL400851";"";"0";"242.28";"0";"1.30";"12-5";"c1ccc(CCn2cc(C3=NCCO3)nn2)cc1";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254405";"";"0";"313.30";"0";"3.75";"4-9";"O=C(OCc1cccc(C(F)(F)F)c1)c1cccc(S)n1";"IC50";"'='";"134000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254404";"";"0";"259.33";"0";"3.04";"4-8";"Cc1ccc(COC(=O)c2cccc(S)n2)cc1";"IC50";"'='";"81000.0";"nM";"4.09";"";"";"UO_0000065";"15.78";"0.31";"1.05";"10.44";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL252327";"";"0";"209.27";"0";"2.08";"4-2";"O=C(OC1CCC1)c1cccc(S)n1";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254657";"";"0";"255.27";"0";"2.25";"3-30";"O=C(OC/C=C/c1ccccc1)c1cccc(=O)[nH]1";"IC50";"'='";"70000.0";"nM";"4.16";"";"";"UO_0000065";"16.28";"0.30";"1.90";"7.02";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL255051";"";"0";"243.26";"0";"1.77";"3-7";"O=C(OCCc1ccccc1)c1cccc(=O)[nH]1";"IC50";"'='";"68000.0";"nM";"4.17";"";"";"UO_0000065";"17.13";"0.32";"2.40";"7.04";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL399070";"";"0";"229.24";"0";"1.73";"3-6";"O=C(OCc1ccccc1)c1cccc(=O)[nH]1";"IC50";"'='";"69000.0";"nM";"4.16";"";"";"UO_0000065";"18.15";"0.33";"2.43";"7.03";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL230085";"";"0";"385.06";"0";"3.54";"9";"CN(C)c1nc2c(-c3cc(Br)c(Br)[nH]3)nccc2[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL888901";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL1233524";"MK-3281";"1";"475.63";"1";"5.31";"33, MK-3281";"CN(C)CCN(C)[C@H]1COc2ccccc2-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2C1";"IC50";"'='";"8300.0";"nM";"5.08";"";"";"UO_0000065";"10.68";"0.20";"-0.23";"8.77";"False";"CHEMBL1655853";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649090";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL460899";"";"0";"467.51";"0";"1.54";"(+/-)-34";"NC(=O)CC1CCCc2sc3nc(C(=O)NCc4ccc5c(c4)NC(=O)CO5)[nH]c(=O)c3c21";"IC50";"'>'";"2500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3388190";"Inhibition of MMP12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352020";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL4278980";"";"0";"495.55";"0";"0.25";"7";"CC(C)[C@H](C(=O)O)N([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)S(=O)(=O)c1ccc(-c2ccccc2)cc1";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"11.88";"0.24";"5.64";"3.57";"False";"CHEMBL4265743";"Inhibition of recombinant human MMP12 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4261655";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4277909";"";"0";"662.71";"2";"2.11";"4";"CC(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@H]1N([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1";"IC50";"'='";"40000.0";"nM";"4.40";"";"";"UO_0000065";"6.64";"0.13";"2.29";"2.29";"False";"CHEMBL4265743";"Inhibition of recombinant human MMP12 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4261655";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL253275";"";"0";"462.43";"0";"2.74";"38";"O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cn2c(C(F)(F)F)nc3ccccc32)cc1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"11.02";"0.21";"2.36";"4.83";"True";"CHEMBL1002955";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141723";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL579026";"";"0";"368.24";"0";"3.89";"4l";"Nc1nc2c(-c3cc(Cc4ccccc4)c(Br)[nH]3)nccc2[nH]1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1046363";"Inhibition of human MMP12 catalytic domain";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155366";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL552362";"";"0";"515.61";"1";"4.40";"(S)-23";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(NC(=O)NCCc3cccs3)ccc12)C(=O)O";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"15.02";"0.30";"3.34";"5.62";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL563177";"";"0";"432.45";"0";"2.93";"(S)-28";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(N3CCOC3=O)ccc12)C(=O)O";"IC50";"'='";"9.2";"nM";"8.04";"";"";"UO_0000065";"18.58";"0.37";"5.11";"6.37";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL2409711";"";"0";"401.87";"0";"1.11";"3b";"C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)NC(=O)NC1=O";"IC50";"'='";"8.9";"nM";"8.05";"";"";"UO_0000065";"20.03";"0.42";"6.94";"7.68";"False";"CHEMBL2410678";"Inhibition of MMP-12 (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2407043";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2437163";"";"0";"397.97";"0";"3.96";"35";"O=C(COc1ccc(Cl)cc1)NNC(=S)NCCCCC1CCCCC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2438008";"Inhibition of human MMP-12 after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434855";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL83209";"";"0";"444.43";"0";"3.06";"31";"O=C(NO)c1ccccc1S(=O)(=O)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2341924";"Inhibition of MMP12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331497";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL78826";"";"0";"497.39";"0";"4.03";"27";"COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)csc2Br)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2341924";"Inhibition of MMP12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331497";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL4215407";"";"0";"526.62";"1";"2.49";"26a";"Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4186139";"Inhibition of MMP12 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184149";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL3828318";"";"0";"497.53";"0";"3.09";"A26";"O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc([N+](=O)[O-])cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830612";"Inhibition of human recombinant MMP12 by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826960";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827243";"";"0";"486.98";"0";"3.84";"A23";"O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1Cl";"IC50";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"14.79";"0.30";"3.36";"6.40";"False";"CHEMBL3830612";"Inhibition of human recombinant MMP12 by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826960";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827306";"";"0";"404.49";"0";"2.39";"A4";"CCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O";"IC50";"'='";"177.6";"nM";"6.75";"";"";"UO_0000065";"16.69";"0.33";"4.36";"6.00";"False";"CHEMBL3830612";"Inhibition of human recombinant MMP12 by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826960";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL4788685";"";"0";"622.72";"1";"3.34";"8";"CC(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NO";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4704485";"Inhibition of recombinant human MMP12 catalytic domain (Gly106 to Gly263 residues) expressed in Escherichia coli BL21 Codon Plus cells using 5-FAM/QXL520 FRET peptide as substrate preincubated for 15 mins followed by substrate addition and measured at 3 mins interval for 60 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699596";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 1.25 hr"
"CHEMBL4745509";"";"0";"578.64";"1";"2.20";"13";"CC(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@H](CCc1ccccc1)C(=O)N[C@H](Cc1ccc(F)cc1)C(=O)NO";"IC50";"'='";"42.0";"nM";"7.38";"";"";"";"12.75";"0.24";"5.18";"5.06";"False";"CHEMBL4704485";"Inhibition of recombinant human MMP12 catalytic domain (Gly106 to Gly263 residues) expressed in Escherichia coli BL21 Codon Plus cells using 5-FAM/QXL520 FRET peptide as substrate preincubated for 15 mins followed by substrate addition and measured at 3 mins interval for 60 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699596";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 1.25 hr"
"CHEMBL4757848";"";"0";"618.69";"1";"1.98";"15";"CC(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@H](CCc1ccccc1)C(=O)N[C@H](Cc1ccc(OC(C)=O)cc1)C(=O)NO";"IC50";"'='";"36.1";"nM";"7.44";"";"";"";"12.03";"0.23";"5.46";"4.32";"False";"CHEMBL4704485";"Inhibition of recombinant human MMP12 catalytic domain (Gly106 to Gly263 residues) expressed in Escherichia coli BL21 Codon Plus cells using 5-FAM/QXL520 FRET peptide as substrate preincubated for 15 mins followed by substrate addition and measured at 3 mins interval for 60 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699596";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 1.25 hr"
"CHEMBL4741404";"";"0";"578.64";"1";"2.20";"21";"CC(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@H](CCc1ccccc1)C(=O)N[C@H](Cc1ccccc1F)C(=O)NO";"IC50";"'='";"27.8";"nM";"7.56";"";"";"";"13.06";"0.25";"5.36";"5.18";"False";"CHEMBL4704485";"Inhibition of recombinant human MMP12 catalytic domain (Gly106 to Gly263 residues) expressed in Escherichia coli BL21 Codon Plus cells using 5-FAM/QXL520 FRET peptide as substrate preincubated for 15 mins followed by substrate addition and measured at 3 mins interval for 60 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699596";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 1.25 hr"
"CHEMBL4748728";"";"0";"628.65";"1";"3.08";"9";"CC(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@H](CCc1ccc(C(F)(F)F)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NO";"IC50";"'='";"16.7";"nM";"7.78";"";"";"";"12.37";"0.24";"4.70";"5.33";"False";"CHEMBL4704485";"Inhibition of recombinant human MMP12 catalytic domain (Gly106 to Gly263 residues) expressed in Escherichia coli BL21 Codon Plus cells using 5-FAM/QXL520 FRET peptide as substrate preincubated for 15 mins followed by substrate addition and measured at 3 mins interval for 60 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699596";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 1.25 hr"
"CHEMBL4745673";"";"0";"574.68";"1";"2.37";"20";"CC(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@H](CCc1ccccc1)C(=O)N[C@H](Cc1cccc(C)c1)C(=O)NO";"IC50";"'='";"35.5";"nM";"7.45";"";"";"";"12.96";"0.24";"5.08";"5.11";"False";"CHEMBL4704485";"Inhibition of recombinant human MMP12 catalytic domain (Gly106 to Gly263 residues) expressed in Escherichia coli BL21 Codon Plus cells using 5-FAM/QXL520 FRET peptide as substrate preincubated for 15 mins followed by substrate addition and measured at 3 mins interval for 60 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699596";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 1.25 hr"
"CHEMBL3827453";"";"0";"446.57";"0";"3.56";"A10";"CCCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O";"IC50";"'='";"96.1";"nM";"7.02";"";"";"UO_0000065";"15.71";"0.31";"3.46";"6.23";"False";"CHEMBL3830612";"Inhibition of human recombinant MMP12 by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826960";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL1532097";"DIHYDRODAPHNODORIN B";"0";"544.51";"2";"4.06";"11";"O=C(c1c(O)cc(O)cc1O)C1c2c(cc(O)c3c2O[C@H](c2ccc(O)cc2)[C@@H](O)C3)OC1c1ccc(O)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2051216";"Inhibition of human recombinant MMP12 catalytic domain incubated for 20 mins by fluorimetric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046344";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL50";"QUERCETIN";"3";"302.24";"0";"1.99";"8";"O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12";"IC50";"'='";"10230.0";"nM";"4.99";"";"";"UO_0000065";"16.51";"0.31";"3.00";"3.80";"False";"CHEMBL2051216";"Inhibition of human recombinant MMP12 catalytic domain incubated for 20 mins by fluorimetric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046344";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
